cash,asset_value,total_assets,reward,date
6917.324663926394,1255513.738521468,1262431.0631853943,0.16838325775898721,2019-08-08
16899.09421361817,1260562.7307910325,1277461.8250046507,0.19420047125340223,2019-08-09
26891.984075953373,1240852.5128479316,1267744.496923885,0.17750974481696857,2019-08-12
31891.983967899785,1264177.2645982213,1296069.248566121,0.22616104866419207,2019-08-13
46891.983741563876,1241978.2333825047,1288870.2171240686,0.21379581169700357,2019-08-14
46891.983741563876,1250539.9030815943,1297431.8868231582,0.2285015503114548,2019-08-15
51842.53317584656,1267315.451331197,1319157.9845070436,0.26581884061584815,2019-08-16
56842.53331638382,1263887.9843955701,1320730.517711954,0.2685198630900527,2019-08-19
61842.533147850496,1302279.549355195,1364122.0825030454,0.3430503030996309,2019-08-20
61842.533147850496,1307616.3966768468,1369458.9298246973,0.35221700591529703,2019-08-21
61842.533147850496,1318296.707556324,1380139.2407041746,0.37056177575982574,2019-08-22
61842.533147850496,1312850.105761701,1374692.6389095515,0.3612065559085804,2019-08-23
71842.53331338317,1316525.783315848,1388368.3166292312,0.38469624296605587,2019-08-26
71842.53331338317,1298697.4912487809,1370540.024562164,0.35407392135181914,2019-08-27
71842.53331338317,1322410.826034018,1394253.3593474012,0.39425335934740113,2019-08-28
76842.53320274474,1305834.4476884769,1382676.9808912217,0.37437405776855615,2019-08-29
81900.4687713307,1303624.1771394997,1385524.6459108305,0.37926415288203397,2019-08-30
81900.4687713307,1305962.8611815032,1387863.329952834,0.3832802107143348,2019-09-02
81900.4687713307,1330945.4822716147,1412845.9510429455,0.4128459510429454,2019-09-03
86900.46878500868,1329672.4789214612,1416572.9477064698,0.4165729477064699,2019-09-04
86900.46878500868,1341604.8996719522,1428505.368456961,0.42850536845696086,2019-09-05
86900.46878500868,1363821.7849886382,1450722.253773647,0.45072225377364683,2019-09-06
96900.46897639967,1374428.871448632,1471329.3404250317,0.47132934042503183,2019-09-09
97263.90264071089,1387461.284505715,1484725.1871464257,0.48472518714642576,2019-09-10
102263.90261897017,1390769.939167348,1493033.8417863182,0.49303384178631826,2019-09-11
102263.90261897017,1381529.4063132515,1483793.3089322217,0.4776042108719656,2019-09-12
107263.90275362898,1383750.3058155437,1491014.2085691728,0.4896615043232132,2019-09-16
107263.90275362898,1368891.7746812264,1476155.6774348554,0.4648510680689557,2019-09-17
11484.852106651366,1442905.0469232192,1454389.8990298705,0.4285070679279226,2019-09-18
11484.852106651366,1438645.9315163898,1450130.7836230411,0.42139529420376143,2019-09-19
21484.85220321356,1436771.128063011,1458255.9802662246,0.43496256216226237,2019-09-20
21615.808490689145,1448867.166270784,1470482.9747614732,0.45537891858156476,2019-09-23
21615.808490689145,1435548.966640254,1457164.7751309432,0.4331404927258906,2019-09-24
21615.808490689145,1443915.4828525092,1465531.2913431984,0.4471107105945298,2019-09-25
21615.808490689145,1427630.8359639957,1449246.6444546848,0.41991897879424345,2019-09-26
26615.80865910803,1398099.928020889,1424715.736679997,0.3789578287248879,2019-09-27
31615.808736889703,1394952.1362041505,1426567.9449410401,0.38205060381650413,2019-09-30
36615.80890222021,1362197.1145558746,1398812.9234580947,0.33570590224316066,2019-10-08
36615.80890222021,1373173.4275837392,1409789.2364859593,0.3540338992855899,2019-10-09
46530.22380556456,1378184.3564719292,1424714.5802774937,0.378955897790374,2019-10-10
51530.22392880064,1390581.6181250326,1442111.8420538332,0.408005448543315,2019-10-11
51530.22392880064,1404198.5333993074,1455728.757328108,0.4307426629649841,2019-10-14
56375.528858329446,1418525.479724859,1474901.0085831883,0.4627560506487888,2019-10-15
61375.52862606626,1403742.1262750304,1465117.6549010966,0.4464200299016381,2019-10-16
61375.52862606626,1390741.7035938438,1452117.23221991,0.42471222074511716,2019-10-17
66375.52859797789,1389573.2968855058,1455948.8254834837,0.431110127749436,2019-10-18
66375.52859797789,1361510.329248617,1427885.8578465949,0.38425122471478457,2019-10-21
66375.52859797789,1361001.06919961,1427376.597797588,0.3834008739049698,2019-10-22
76375.52862320295,1361627.1072429954,1438002.6358661985,0.4011439898128185,2019-10-23
76375.52862320295,1355585.177235102,1431960.705858305,0.39105531294708806,2019-10-24
76375.52862320295,1357447.2055299089,1433822.734153112,0.39416448530701487,2019-10-25
76375.52862320295,1365768.9871226302,1442144.5157458333,0.4080600063286862,2019-10-28
86375.52860598799,1379007.850141195,1465383.3787471831,0.44686372951669195,2019-10-29
91375.52856784101,1353338.356779442,1444713.885347283,0.41235028106271865,2019-10-30
16030.529942083675,1421084.6271473113,1437115.157089395,0.3996620980013168,2019-10-31
35876.74215962976,1404320.3936556184,1440197.1358152481,0.4048083157548439,2019-11-01
46328.762150758295,1411700.4323179352,1458029.1944686933,0.43458388041221885,2019-11-04
61328.761930583125,1406922.864454928,1468251.6263855111,0.4516530639770686,2019-11-05
66328.76186935723,1415774.845019963,1482103.6068893203,0.4747827849554246,2019-11-06
66328.76186935723,1402784.3613470097,1469113.1232163669,0.45309157172806847,2019-11-07
71328.76188690483,1388952.3164400384,1460281.0783269433,0.43834402469647216,2019-11-08
71328.76188690483,1389122.0899243483,1460450.851811253,0.4386275085867739,2019-11-11
71328.76188690483,1363764.2968219104,1435093.0587088154,0.39628564426455837,2019-11-12
76328.7617248565,1363733.3378994805,1440062.099624337,0.4045828354044422,2019-11-13
81328.7617095977,1364043.2661517442,1445372.0278613418,0.41344923241555864,2019-11-14
91328.76156817543,1362723.165260241,1454051.9268284163,0.42794272965759883,2019-11-15
101328.761592089,1341537.9301303902,1442866.6917224792,0.4092658792962738,2019-11-18
111328.7613169715,1337255.1520626773,1448583.9133796487,0.418812365566983,2019-11-19
15983.761184383467,1447360.2824291962,1463344.0436135796,0.4434584942430331,2019-11-20
26146.601002496413,1424179.410829619,1450326.0118321155,0.42172128181266355,2019-11-21
31132.684772589186,1414016.748179042,1445149.4329516313,0.4130775485143727,2019-11-22
40934.51185356072,1393873.4137595925,1434807.9256131533,0.3958095355274325,2019-11-25
45954.54831958626,1389084.8573335914,1435039.4056531778,0.39619605561648064,2019-11-26
50954.548192194445,1390022.8847855476,1440977.432977742,0.4061112381523829,2019-11-27
50954.548192194445,1390480.4102916503,1441434.9584838448,0.40687520380290687,2019-11-28
60954.54803636788,1370921.0841872361,1431875.632223604,0.39091325893302775,2019-11-29
65954.54813093423,1357728.382623121,1423682.930754055,0.37723327295575004,2019-12-02
75954.54839885415,1353638.436407179,1429592.9848060333,0.3871017463593669,2019-12-03
90954.54847479868,1351727.8052781036,1442682.3537529022,0.40895807596079703,2019-12-04
594.5480183800312,1436377.2747008875,1436971.8227192676,0.3994227615406033,2019-12-05
25546.70829892889,1424376.2572684,1449922.9655673287,0.42104828435621156,2019-12-06
25546.70829892889,1427909.7821386962,1453456.490437625,0.42694848355859705,2019-12-09
35546.708362691556,1415139.027104229,1450685.7354669205,0.42232194013008406,2019-12-10
40546.70830493704,1418689.3841737227,1459236.0924786597,0.43659913117092275,2019-12-11
65546.70822143179,1405335.458666588,1470882.1668880198,0.4560454804859251,2019-12-12
75671.03686436926,1393784.0096585883,1469455.0465229575,0.4536625074635948,2019-12-13
80671.03681662452,1433894.9294087258,1514565.9662253503,0.5145659662253503,2019-12-16
80671.03681662452,1452769.6421033225,1533440.678919947,0.5334406789199471,2019-12-17
85671.03667975318,1462057.0542636386,1547728.0909433917,0.5477280909433917,2019-12-18
95671.03654388587,1451755.9572147469,1547426.9937586328,0.5472324523617811,2019-12-19
100671.036255214,1434732.0073222718,1535403.0435774857,0.5274397279033524,2019-12-20
100671.036255214,1435323.614226248,1535994.650481462,0.5284135769514354,2019-12-23
101146.07291900185,1410561.5952373124,1511707.6681563142,0.48843457322584627,2019-12-24
101146.07291900185,1421222.7629482774,1522368.8358672792,0.5059840101188138,2019-12-25
111146.0729516404,1414250.5479551987,1525396.6209068391,0.5109680722701464,2019-12-26
16019.225672556802,1534217.0036035944,1550236.2292761512,0.5502362292761511,2019-12-27
21019.225591868326,1507736.875776886,1528756.1013687544,0.5149000660744262,2019-12-30
31019.225623951454,1529882.8976880936,1560902.1233120451,0.560902123312045,2019-12-31
41214.48948399174,1524699.341012725,1565913.8304967165,0.5659138304967166,2020-01-02
46214.48943458378,1544328.2325492098,1590542.7219837937,0.5905427219837938,2020-01-03
61214.48929973881,1526973.5324728775,1588188.0217726163,0.5867075835683281,2020-01-06
71377.11509762699,1506052.965869223,1577430.08096685,0.5691859509377056,2020-01-07
71377.11509762699,1516464.3984457543,1587841.5135433814,0.5861432199967339,2020-01-08
71377.11509762699,1495816.0798931527,1567193.1949907797,0.5525129687571259,2020-01-09
81377.11482284823,1504251.0362307075,1585628.1510535558,0.5825382806198284,2020-01-10
86377.11490763217,1497211.007313746,1583588.1222213781,0.5792156525817438,2020-01-13
86377.11490763217,1520645.935797616,1607023.050705248,0.6070230507052481,2020-01-14
91377.11480661899,1508180.1941193556,1599557.3089259746,0.5949116121663688,2020-01-15
91377.11480661899,1504427.3214504784,1595804.4362570974,0.5888234446383229,2020-01-16
91377.11480661899,1495123.9208929122,1586501.0356995312,0.5737308299475288,2020-01-17
101377.11456624728,1504807.5835451684,1606184.6981114156,0.6056630176081618,2020-01-20
987.1148216042359,1620013.702395591,1621000.8172171952,0.6210008172171952,2020-01-21
15987.115241220174,1583036.2113460056,1599023.3265872258,0.5854653503070543,2020-01-22
25987.115349868858,1615060.5007967504,1641047.6161466192,0.6410476161466192,2020-01-23
30917.967558999717,1561092.1045854413,1592010.072144441,0.5621282189186801,2020-02-03
30917.967558999717,1437368.3575588283,1468286.325117828,0.363011323144116,2020-02-04
54569.59752822999,1441729.321618361,1496298.9191465909,0.4080938630739853,2020-02-05
54569.59752822999,1458831.3585917174,1513400.9561199474,0.4356173142738917,2020-02-06
54569.59752822999,1490068.1104282876,1544637.7079565176,0.48588870686629704,2020-02-07
58633.68530716065,1488624.0585824645,1547257.7438896252,0.490105305816424,2020-02-10
63633.68535821961,1476561.3695113456,1540195.0548695652,0.47873884830691327,2020-02-11
73633.68533357057,1478412.9725488145,1552046.657882385,0.4978124251955728,2020-02-12
73633.68533357057,1492227.56520371,1565861.2505372805,0.5200451725212838,2020-02-13
73633.68533357057,1473140.8667576048,1546774.5520911752,0.4893276729586803,2020-02-14
78633.68536510285,1471579.5441525716,1550213.2295176745,0.4948617663820496,2020-02-17
88062.56741009491,1503813.2580525205,1591875.8254626154,0.5619121667605813,2020-02-18
88062.56741009491,1490838.5670125345,1578901.1344226294,0.5410311292426959,2020-02-19
98062.56762800034,1469742.3751960362,1567804.9428240366,0.5231732864345862,2020-02-20
108062.56759441574,1506234.3837917233,1614296.951386139,0.5979959833354409,2020-02-21
113062.56757946213,1509520.3090190024,1622582.8765984646,0.6113310766101666,2020-02-24
113062.56757946213,1521397.3179147302,1634459.8854941924,0.630445540884317,2020-02-25
