date,actions,transactions
2019-10-21,"[ 1.         -0.72696656 -1.         -1.         -1.          1.
  1.         -1.         -0.843443   -1.         -1.         -0.9481746
 -1.          1.          1.          1.         -1.          1.
  1.          1.          1.          1.          0.20000434  0.5795585
  1.         -0.76004654  1.         -1.         -0.4492765  -1.
 -1.         -0.0919177   1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.          0.22207043
 -1.         -0.20031178  1.         -1.         -1.         -0.27461463
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-22,"[ 1.         -1.         -1.         -0.70428264 -1.          1.
  1.         -1.          1.         -1.         -1.         -0.12832695
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
  0.13122134  1.          1.         -1.          0.23115039 -1.
 -1.         -0.67411417  1.          1.         -0.98242676 -0.8482948
 -1.         -1.          1.         -1.          1.          1.
  1.         -1.         -0.25676554 -1.         -1.         -1.
 -0.49845946 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-23,"[ 1.         -0.43235105 -1.         -0.648834   -1.          1.
  1.         -1.          0.6484144  -1.         -1.          1.
 -1.          1.          1.          1.          0.01685524  1.
  1.          1.          1.         -0.42999047  1.          1.
  1.         -0.6212058   1.         -1.         -1.         -1.
 -1.         -1.          1.          1.          0.30125082 -1.
 -1.         -1.          1.         -1.          1.          1.
  0.06293321 -1.          1.         -1.         -1.         -0.23190305
 -0.3567561  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-24,"[ 1.          1.         -1.         -1.         -1.         -0.4057579
  1.         -1.         -0.2476731  -1.         -1.         -0.16415161
 -1.          1.          1.          1.         -0.40527368  1.
  1.          1.          1.         -1.          1.          1.
 -0.95253575 -1.          1.         -1.          1.         -1.
 -1.         -1.          1.          1.         -1.         -1.
 -1.         -1.          1.         -0.3946296   1.          1.
  0.9280044  -1.          0.60157305 -1.         -1.          0.46017498
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -144.83181763    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-10-25,"[ 1.          1.         -1.         -1.          0.47194207  1.
  1.         -1.          1.         -1.         -1.          0.56474596
 -1.          1.          1.          1.          0.86248     1.
  1.          1.          1.          0.07350492  1.         -0.3392258
  0.9227839  -0.43240565  1.         -1.         -0.9569931   0.1915462
 -1.          0.0327045   1.          1.         -1.         -0.10760872
 -1.         -1.          1.         -0.5593071   1.          1.
  0.8505319  -1.         -0.5625326  -1.          1.         -0.8652041
 -0.7568673  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-28,"[ 1.          0.7681357  -1.          1.         -1.          1.
  0.587239   -0.9014202  -0.9192438  -1.         -1.          1.
 -1.          0.40271378  1.          1.          0.7752965   1.
  1.          1.          1.          1.          1.         -1.
  1.         -0.09581774  1.         -1.         -1.         -1.
 -1.          0.68889165  1.          0.3559302  -0.8924601   0.62303615
 -1.         -1.          1.          0.03697044  1.         -0.6518038
  0.6415139  -1.          0.75339746 -1.          1.         -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-29,"[ 1.          0.5653304  -1.         -0.37288234 -1.         -0.23886561
  1.         -1.          1.         -1.         -1.          0.6853073
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          1.          0.9567056
  0.20283109 -1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.          0.11715031 -0.51600796
 -1.         -1.          1.         -1.          1.          0.50931317
 -0.10938382  0.6900046  -1.         -1.         -0.48057625 -1.
 -1.         -1.        ]","[  0.           0.           0.           0.           0.
 -87.27916718   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2019-10-30,"[ 1.          1.         -1.         -1.         -1.          1.
  1.         -1.          1.         -1.         -1.         -0.98095477
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -0.0303632  -1.          1.         -1.         -0.4288749  -1.
 -1.         -1.          1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.         -0.78459406
 -0.4876783  -1.         -1.         -1.         -0.7342003  -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-10-31,"[ 1.          1.         -1.          1.         -1.          1.
  1.         -1.          0.31633106 -1.         -1.         -0.61915314
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -1.
 -0.5654931   0.49689543  1.         -1.         -1.         -1.
 -1.         -0.04908137  1.          1.          0.35512966  1.
 -1.         -1.          1.         -1.          1.          0.3613411
 -0.00429344 -1.         -1.         -1.         -0.17366657  0.6402522
  1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-01,"[ 1.         -1.         -1.         -1.          0.05051041  0.53858757
  1.         -1.          1.         -1.         -1.          0.48325276
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.08736527  1.          0.71944547
  0.68199885 -1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -0.05932111  0.19359803
 -1.         -1.          1.         -1.          1.          1.
  0.9953139  -1.         -1.         -1.         -0.8952244  -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-04,"[-0.2156415   1.         -1.          0.25884527 -1.          1.
  1.         -1.         -0.30344927 -1.         -1.         -0.55770814
 -1.          1.          1.          1.         -0.24086988  1.
  1.          1.          1.         -1.          1.          1.
  1.          0.31478715  1.         -1.         -0.3623936  -1.
 -1.          1.          1.         -0.23600614  1.         -1.
 -1.         -1.          1.          1.          1.          0.19036496
  0.16369033 -1.         -1.         -1.         -1.         -1.
 -0.6093061  -1.        ]","[-89.16848755   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         -13.47617817   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2019-11-05,"[ 0.3149793   1.         -1.         -1.         -1.          1.
  1.         -1.          0.36898872 -1.         -1.         -1.
  0.03871202  1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.69799185
  0.67610776 -0.6171654   1.         -1.         -1.         -1.
 -1.         -0.07403874  1.          1.         -0.13303882 -1.
 -1.         -1.          1.         -0.8757179   1.          0.05963257
  0.19149256 -1.         -1.         -1.          0.9969744  -0.115678
  0.03687537 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-06,"[ 1.         -0.49517468 -1.         -1.         -0.42055893 -1.
  1.         -1.         -1.         -1.         -1.         -0.5230093
 -0.74843264  1.          1.          1.          1.          1.
  1.          1.          0.9641073  -0.39313826  1.         -0.5189575
 -0.83084893  1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -1.          0.6062909
 -1.         -1.          1.         -1.          1.          0.24888945
  1.          0.9758601   0.63409364 -1.          1.         -1.
 -1.         -1.        ]","[   0.           0.           0.           0.           0.
 -360.4772644    0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.       ]"
2019-11-07,"[ 1.          0.4736941  -1.          0.30238575 -1.          0.3294505
  1.         -0.8128854   0.9914927  -0.65646863 -0.5698005   0.8852805
 -1.          1.          1.          1.          0.20790881  1.
  1.          1.          1.         -1.          1.         -0.7438266
  0.18020505  1.          1.         -1.          1.         -1.
 -1.          0.94765514  1.          1.          0.41204214 -0.18837136
 -1.         -1.          1.          1.          1.         -0.6182151
  0.45994186 -1.         -1.         -1.         -0.5907454  -0.9913529
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-08,"[ 1.          0.51284873 -1.         -0.6857302  -1.         -0.59902906
  1.         -1.          0.00978827 -0.83567584 -1.         -0.6861211
 -0.8153186   1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -0.22110581 -1.          1.         -1.         -1.         -0.45989728
 -1.         -0.6496791   1.          1.          0.51155686 -0.30730987
 -1.         -1.          1.          0.5904019   1.          0.8005147
  1.         -0.9300177  -0.6885225  -1.         -1.         -0.9197951
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -216.39659119    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-11-11,"[ 1.         -1.         -1.          1.         -1.          1.
  1.         -1.         -0.47269416 -1.         -1.          0.7886679
 -1.          1.          1.          1.         -0.09303367  1.
  1.          1.          1.         -1.          1.         -1.
  0.6553012  -1.          1.         -1.         -1.         -1.
 -1.         -0.79832804  1.          1.         -0.1501503  -0.30930394
 -1.         -1.          1.         -1.          1.          1.
  1.         -1.          0.72444296 -1.         -1.         -0.31613714
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-12,"[ 1.         -1.         -1.          0.66577756 -1.         -0.46592808
  1.         -1.          0.12232643 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          1.         -1.
  0.24992505 -1.          1.         -1.         -1.         -1.
 -1.         -0.25119466  1.          0.9770674  -1.         -0.74563295
 -1.         -1.          1.          0.8769836   1.         -1.
  0.7209575  -1.         -1.         -1.          1.         -1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -170.73591614    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-11-13,"[ 1.          0.45674518 -1.         -1.          0.03871179  1.
  1.         -1.         -0.45642483 -1.         -0.0286262   0.5402148
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.29429013
  1.         -1.          1.         -1.         -0.36076832  0.05253506
 -1.          1.          1.          1.          1.          1.
 -1.         -1.          1.          0.21606643  1.         -0.09853622
  1.         -1.         -1.         -1.         -1.          1.
 -0.99117905 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-14,"[ 1.          1.         -1.         -0.2948029  -0.6775944   0.980545
  1.         -1.          1.         -1.         -1.         -0.47802296
 -0.27783084  1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -0.39314485 -1.          1.         -1.         -1.         -1.
 -1.          0.48489982  1.          1.         -1.          1.
 -1.         -1.          1.          1.          1.         -0.73342246
  0.6095117   0.47540176 -1.         -1.         -1.          0.80825436
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-15,"[ 1.          0.20109624 -1.         -0.4819736  -1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          0.9921502   1.          1.          1.          1.
 -0.75523764 -0.50345194  1.         -1.         -1.         -1.
 -1.         -0.02062976  1.          1.         -1.          0.5173241
 -1.         -1.          1.         -1.          1.          0.9606181
  0.8611723  -1.         -1.         -1.         -1.          1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-18,"[ 1.         -0.42607397 -1.         -1.         -0.77688277  0.6390331
  1.         -1.          0.2852198  -1.         -1.          0.01505846
 -1.          1.          1.          1.          1.          1.
  1.          1.         -1.         -1.          0.33326173 -0.84433806
  0.07185747 -1.          1.         -1.         -1.         -1.
 -1.          0.3719894   1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.          0.3148335
  1.          1.         -1.         -1.         -0.10881591  0.65986264
 -1.         -1.        ]","[ 4.33922302e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.34337280e+02  1.39962326e+02  0.00000000e+00
  2.51016312e+02  0.00000000e+00  0.00000000e+00  9.76975679e-01
  0.00000000e+00  4.12937212e+00  2.38458603e+02  8.73074188e+01
  1.21583801e+02  2.15637146e+02  2.90363434e+02  2.89504303e+02
 -5.90873375e+01  0.00000000e+00  5.91254387e+01  0.00000000e+00
  1.65006733e+01  0.00000000e+00  3.20732819e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.38874557e+02
  1.47305774e+03  5.84911613e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.47271500e+02  0.00000000e+00
  2.96199768e+02  0.00000000e+00  1.24567126e+03  9.45018799e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.55717278e+01
  0.00000000e+00  0.00000000e+00]"
2019-11-19,"[ 1.         -0.45675915 -1.          0.00998902 -1.          0.46383262
  1.         -0.7352531   1.         -0.21316886 -1.          0.17180723
 -1.          1.          1.          1.          0.6017022   1.
  1.          1.          1.          1.          0.66602516 -0.501982
  0.04263109 -0.71086115  1.         -1.         -1.          0.5732603
 -1.         -1.          1.          0.54560363 -0.14963812 -1.
 -1.         -1.          1.         -0.96963835  1.          1.
  1.         -1.          0.39362288 -1.         -1.          1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         -138.8745575     0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.         -941.60186768    0.
    0.            0.            0.            0.            0.        ]"
2019-11-20,"[ 1.          0.7842734  -1.          0.46129522 -1.          1.
  1.         -1.         -1.         -1.         -1.          1.
 -1.          1.          1.          1.          0.9509136   1.
  1.          1.          1.          0.03334236  1.          1.
  0.35846606  0.82072103  1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          0.09019539
 -1.         -1.          1.          0.35126436  1.         -0.40448305
  1.         -1.         -0.28018284 -1.         -0.24588281  1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.         -251.01631165    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.           -3.41693115    0.
    0.            0.            0.            0.            0.        ]"
2019-11-21,"[ 1.          1.         -1.          1.         -1.          1.
  1.         -1.          1.         -1.         -1.          0.5952165
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
  1.          1.          1.         -1.         -1.         -0.8872248
 -1.         -0.98007715  1.          1.         -1.         -0.1067496
 -1.         -1.          1.          0.71101105  1.          1.
  1.         -1.         -1.         -1.         -0.8846494  -1.
 -1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -35.57172775   0.           0.        ]"
2019-11-22,"[ 1.          0.65382797 -1.         -0.6264812  -1.          1.
  1.         -1.         -0.11469835 -1.         -1.          1.
 -1.         -1.          1.          1.          0.8366975   1.
  1.          1.          1.          1.          1.         -0.46623832
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.         -0.12676424  0.7031156
 -1.         -1.          1.         -1.          1.         -0.32346562
 -1.         -1.         -1.         -1.         -1.         -1.
 -0.4824543  -1.        ]","[    0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.            -4.10790873     0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.         -1245.67126465     0.
     0.             0.             0.             0.
     0.             0.        ]"
2019-11-25,"[ 1.          1.         -1.          1.         -0.6463288   1.
  1.         -1.         -0.07976927 -1.         -1.          1.
 -1.          1.          0.12063646  1.          1.          1.
  1.          1.          1.         -1.          1.          0.5155447
 -0.62219274  0.8966892   1.         -1.          0.44455254 -1.
 -1.         -0.33615613  1.          1.         -1.          1.
 -1.         -1.          1.         -0.0056358   1.          0.40929806
  1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -16.50067329
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2019-11-26,"[ 1.          1.         -1.         -0.9376959  -1.          0.6897687
  1.         -1.          0.7898911  -1.         -0.55552864  1.
 -1.          1.          1.          1.         -0.24467492  1.
  1.          1.          1.         -0.26209962  1.          1.
  1.          0.7204519   1.         -1.          1.         -1.
 -1.         -0.63345814  1.          1.          1.         -1.
 -1.         -1.          1.          0.8366277   1.         -0.73465824
  1.         -1.          1.          0.4642582  -0.7634926   0.21739626
  0.10884786 -1.        ]","[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        -26.5100956   0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]"
2019-11-27,"[ 1.         -0.8017495  -1.         -0.94694424 -1.          1.
  1.         -1.          0.59710413 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          0.78691125 -1.          1.          0.07253304
  0.15047269 -0.8735939   1.         -1.         -1.         -1.
 -1.          0.22370286  1.          1.          1.         -0.796607
 -1.         -1.          1.         -1.          1.          0.8186903
  1.         -1.         -1.         -1.         -1.          0.10907222
  0.5869859  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-11-28,"[ 1.         -0.7996357  -1.         -0.64280444 -1.          1.
  1.         -1.         -0.29129106 -1.         -1.         -0.22922719
 -1.          1.          1.          1.          0.4996143   1.
  1.          1.          1.          0.81571436  1.         -0.44623184
 -0.0462196   0.2574287   1.         -1.         -0.93124676 -1.
 -1.          0.29616064  1.          1.         -1.         -0.09146784
 -1.         -1.          1.         -1.          1.          0.70069444
  1.         -1.         -1.         -1.         -1.         -0.99661565
  1.         -1.        ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         -0.97697568
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
2019-11-29,"[ 1.          1.         -1.          0.5608121  -1.          1.
  1.         -0.46716917 -0.3077793  -1.         -1.         -1.
 -1.          1.          1.          1.         -0.60955757  1.
  1.          1.          1.         -1.          1.          0.25909007
 -1.          0.5656067   1.         -1.         -1.         -1.
 -1.          0.47452033  1.          1.          0.54052794  1.
 -1.         -1.          1.          0.19603962  1.         -0.22735646
  1.         -1.         -0.24542582 -1.          1.          0.6107103
 -1.         -1.        ]","[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        -67.2673111   0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]"
2019-12-02,"[ 1.          0.15722296 -1.         -1.         -1.          1.
  1.          1.         -1.          1.         -0.36526322  1.
 -1.          1.          1.          1.         -0.26861233  1.
  1.          1.          1.         -0.29077792  1.         -0.4179208
 -0.6199964  -1.          1.         -1.          0.17171592 -0.08136845
 -1.          1.          1.          1.         -1.          1.
 -1.         -1.          1.          0.5260205   1.         -0.9333602
  0.1257922  -1.          0.06513858 -1.         -0.6399324  -1.
  0.3517334  -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         -27.80639458   0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2019-12-03,"[ 1.         -0.8733235  -1.         -0.9464978  -1.          1.
  1.         -0.62810886  0.4722453  -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -1.
 -0.13496837 -1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -1.          1.
 -1.         -1.          1.         -1.          1.          0.5119964
  0.8543571  -1.         -1.         -1.         -1.         -0.509367
 -0.78591204 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-12-04,"[ 1.          0.7007149  -1.          0.9683469  -1.          1.
  1.         -0.86323726 -0.37480164 -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          1.         -1.
  0.7611419   0.84849304  1.         -1.         -1.         -1.
 -1.          0.7262222   1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.          1.
  1.         -1.         -0.6470542  -1.         -0.66859305  0.4807179
 -0.85230315 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-12-05,"[ 1.         -1.         -1.         -1.         -1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          1.          1.         -1.
  1.         -0.5553665   1.         -1.         -0.40341246 -1.
 -1.          0.21005353  1.          1.         -0.13268846  1.
 -1.         -1.          1.         -1.          1.          1.
  1.         -0.38615     0.47580278 -1.         -1.         -1.
 -0.7173965  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
