date,actions,transactions
2020-02-20,"[-0.727298   -0.5854733  -1.         -1.          0.748836    1.
  0.07412445  0.715105   -1.         -1.         -0.32472622 -0.15216835
  0.6163224  -0.8791883  -0.60799795 -0.21163481 -0.9833435  -0.01442692
  0.6312991   0.17301425  1.          0.52867395  0.40614894 -0.51160836
 -0.07526216  0.3683966  -0.43433815 -0.84861153 -0.18715468 -1.
 -1.          1.          0.14192288 -1.         -0.93529207 -0.7627778
 -0.01656112  1.          0.91331685 -0.2746184  -1.         -1.
  0.65100616  0.60937333 -0.33662027 -1.          0.64652896  1.
  0.76266885 -0.2777573 ]","[   0.          -41.02676773    0.            0.          158.48313904
  304.27505493   10.75423908  243.88334656 -915.09729004 -176.26168442
  -62.67031097    0.           61.93722153   -4.05562592 -107.20324707
  -14.33164406  -97.64788055   -2.16397595  176.86419678   33.46944046
   38.80213165  182.6212616    68.3724823     0.          -11.63287735
   56.50306702 -141.82469177 -232.42880249  -54.70439529 -551.6206665
 -290.2723999   273.24642944  214.46923828    0.         -666.48522949
    0.          -15.90183067  153.78605652  149.21089172 -264.75875854
 -260.69772339    0.          883.72674561  594.2322998     0.
  -14.34353924   40.92058945   58.27899933   19.79826736    0.        ]"
2020-02-21,"[ 1.         -1.         -0.6278137   0.52064884 -0.09207764 -0.274562
 -0.9957693   0.19460711 -0.63330203 -0.19992828  0.6989136  -0.4619856
 -1.         -0.15232737 -0.16456701  0.11204118  0.73061323  0.13088426
 -0.31948912  1.          0.1377466  -0.25094798  0.9898071   1.
  0.30518717  1.          0.04832665  0.627124    0.5675117  -0.66609776
 -1.          0.88546205 -0.68722224  0.21459836 -1.          1.
 -0.31573904  0.01035661  0.6108737  -1.         -0.73793095  1.
  0.1418596  -0.41344076 -1.         -0.23223758  0.15567218  0.9890444
 -1.         -1.        ]","[ 0.00000000e+00 -6.84413071e+01  0.00000000e+00  0.00000000e+00
 -1.83986759e+01 -8.22642899e+01 -1.42662811e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -6.19372215e+01 -6.89161181e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.62854462e+01  0.00000000e+00
  0.00000000e+00 -8.25524750e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -3.63515076e+02  0.00000000e+00  0.00000000e+00
 -1.02960815e+03  0.00000000e+00 -6.77635315e+02  0.00000000e+00
 -3.01519379e+02  0.00000000e+00  0.00000000e+00 -9.55219299e+02
 -1.82876175e+02  0.00000000e+00  0.00000000e+00 -3.99421082e+02
  0.00000000e+00 -3.24722862e+00  0.00000000e+00  0.00000000e+00
 -2.45338573e+01  0.00000000e+00]"
2020-02-24,"[-0.8326452  -0.05280471  1.         -1.         -1.         -0.07451329
  0.13315284  1.          0.7358224   1.          1.         -1.
 -0.86916876 -1.         -0.30735958  1.          0.14752729 -0.85816574
 -0.27060628 -0.18972827  0.48744318  1.          1.         -0.8112167
 -0.59195364  1.          0.80683535 -1.          1.          1.
 -1.          0.16264167 -1.          1.          0.12954983 -1.
 -1.          1.          0.4671995   0.6737337  -0.8466311  -0.96205896
  1.          0.26814753  0.9302465   1.          0.7209476  -0.02460909
  0.56807584 -0.6331174 ]","[   0.           -3.6692102     0.            0.         -201.72189331
  -22.04052544    0.            0.            0.            0.
    0.            0.            0.           -4.54502583    0.
    0.            0.          -52.61203265  -73.35570526  -33.46944046
    0.            0.            0.            0.          -88.09436798
    0.            0.         -258.38189697    0.            0.
    0.            0.         -418.80532837    0.            0.
    0.         -646.28557777    0.            0.            0.
 -210.74211121    0.            0.            0.            0.
    0.            0.           -1.42010689    0.            0.        ]"
2020-02-25,"[-1.          0.34219015 -0.7422067  -1.         -0.72750354 -0.20081884
 -0.87388164  1.          0.6304141  -1.          0.3081378  -0.3781384
 -1.          1.         -1.          0.6232084   1.         -0.56357634
  1.          0.7536329  -1.          0.39714348 -0.43809474 -1.
  0.7030256  -0.36278316 -0.7405413  -0.45379022  1.          1.
 -0.49461734 -1.         -0.9036884  -0.41933525  0.10186076  1.
 -1.          1.         -0.17576984  0.71809304  0.7310298  -1.
 -1.         -0.5703432  -1.         -1.          0.6671497  -1.
 -0.17325312  0.28303194]","[    0.            24.73372841     0.             0.
  -147.57382202   -59.19459152    -6.23323536   349.86074829
   540.71026611     0.            57.91497803     0.
     0.             4.65246582     0.            39.71184921
    97.80371857     0.           278.62915039   127.0397644
   -33.09765625   132.0062561    -75.0789566      0.
   104.31637573   -51.92095947  -182.16688538  -114.10767365
   293.11416626   557.0223999      0.          -216.68847656
     0.             0.            71.0990448    108.69730377
     0.           154.28717041   -28.30760384   704.08178711
   183.22650146     0.         -1360.95153809  -455.00183105
     0.           -13.50498009    41.34952164   -58.22287369
    -1.67254019     4.93514824]"
2020-02-26,"[-1.          1.         -0.05912599 -0.66961205  0.4400504  -1.
 -0.40914476  1.         -0.54978377  0.42585808  0.74282074  0.43720657
 -0.4235906  -0.19889003  0.16195177 -0.90485346 -0.39014068  1.
  0.08065186  0.11850409  0.7910994  -1.         -0.43328363  1.
 -0.9707716   1.          0.6889913  -1.          0.8955368  -1.
 -1.         -0.43480882 -1.          0.38051805 -1.         -0.67759407
 -0.11906198  1.          0.8694036  -0.9031968   0.32247722 -1.
  0.49580696 -1.          0.05814239 -0.5421363  -0.47115397  0.17641722
 -0.4991992   1.        ]","[   0.           73.62935638    0.            0.           88.66191864
 -302.64694214    0.          345.96328735 -479.68292236   94.54351807
  127.61094666   29.7755661     0.           -0.93597871   30.54207039
  -58.20385361  -38.94311142  141.08869934   23.11577225   18.88541412
   23.80335999 -334.34976196  -74.95478821    0.         -146.15167236
  144.51660156  229.96272278 -111.69330943  264.42132568 -570.68505859
    0.          -88.1368103     0.           24.39687347 -169.58431625
  -74.76239777    0.          155.9974823   142.67721558 -895.74420166
   81.7561264     0.          681.78405762    0.            3.5652945
   -7.2903533   -28.17434692   10.44946098    0.           16.44819069]"
2020-02-27,"[ 0.23860279  0.9648158  -0.1214349  -0.857936   -0.80152005  1.
  0.42702925 -0.403063   -0.46354255 -1.         -1.         -1.
  0.64457494 -0.94994706 -0.24707706 -0.22749877 -0.65473217 -1.
 -0.27165747 -0.07815062 -1.          0.14282598  1.         -0.2089656
  1.         -0.83146834 -1.          1.          1.         -0.10811356
  0.2450058   0.8341042  -0.19279885 -1.         -0.13162842  1.
  0.712307    0.9487487  -1.         -0.65470064 -0.01015153  0.4187243
  0.35895306  1.          0.01421452  1.         -1.          1.
  0.42944658 -0.44780058]","[ 1.12317490e+02  7.21216354e+01  0.00000000e+00  0.00000000e+00
 -1.64759094e+02  3.01393646e+02  6.32001114e+01 -1.33078552e+02
 -6.10273438e+01 -9.45435181e+01 -1.79573196e+02 -2.97755661e+01
  6.84390030e+01 -4.47508335e+00 -3.05420704e+01 -1.56410732e+01
 -6.37107239e+01 -1.41088699e+02 -7.87002335e+01 -1.38383360e+01
 -3.20813904e+01  4.77851448e+01  1.74877151e+02  0.00000000e+00
  1.58547958e+02 -1.20681412e+02 -2.29962723e+02  2.70672607e+02
  2.95431458e+02 -5.84410286e+01  6.88118057e+01  1.84641724e+02
  0.00000000e+00 -2.43968735e+01  0.00000000e+00  1.10430122e+02
  6.92797791e+02  1.48580933e+02 -1.64746277e+02 -6.23085266e+02
 -2.60890961e+00  2.95571503e+02  4.92309967e+02  9.95718384e+02
  8.89459014e-01  1.47637215e+01 -5.40957642e+01  6.00127716e+01
  1.10125799e+01 -8.15294933e+00]"
2020-02-28,"[-0.7660898  -0.61606884 -0.74728364 -1.         -1.          1.
  1.          1.         -0.18291523  0.94128335 -1.         -0.7437906
  0.57234156  0.14269643  1.          0.79457784  0.6733078   1.
  0.49225512 -0.5956523  -0.26924646 -1.          1.         -0.41516447
  0.623924    0.74784625 -0.95481426  0.23038433 -0.67887324  0.52993584
 -0.5249344   0.20882194  0.4260599   1.         -0.28837028  0.7393304
 -1.         -1.         -0.6149015  -1.         -0.4114243   0.44689548
 -0.5582997  -1.          0.32907248  0.7604117   1.         -0.36993098
 -1.          0.00233321]","[-112.31748962  -46.03176117    0.            0.          -28.84826851
    0.            0.            0.            0.            0.
 -179.5093689     0.            0.            0.            0.
    0.            0.            0.            0.         -112.66697693
   -9.10963154 -193.70486832    0.            0.            0.
    0.            0.            0.         -199.2104187     0.
  -68.81180573    0.            0.            0.            0.
    0.         -692.79779053 -157.22183228  -98.83422661 -962.29718018
 -105.20101166    0.         -761.78869629 -995.71838379    0.
    0.            0.          -21.85170364  -11.01257992    0.        ]"
2020-03-02,"[ 1.         -0.15197244  0.00205433 -1.          1.          0.51148605
 -0.7115869   0.3329233  -0.9198174   0.604679   -0.15038958 -1.
 -1.         -0.31373003  0.14182535  0.9068085   0.74331784 -1.
  1.         -1.          0.6583018  -1.          0.03671882  1.
  0.02301377  1.         -0.40278196  0.23759373 -1.          0.39622834
  1.          1.          1.         -0.5147362   0.21093401  0.85239136
 -0.6135637   0.85296845  1.          1.         -1.          0.50887173
  0.24847013 -0.48984239 -1.          1.          1.          0.4371761
 -0.8780365  -1.        ]","[ 4.85913361e+02 -1.16817598e+01  1.90834522e+00  0.00000000e+00
  2.17066650e+02  1.49470779e+02 -6.32001114e+01  1.08562889e+02
  0.00000000e+00  1.43128098e+02 -2.81713905e+01  0.00000000e+00
 -6.84390030e+01 -7.78858855e-01  2.93328190e+01  6.15738869e+01
  7.02608643e+01  0.00000000e+00  2.99747620e+02 -1.94198656e+01
  2.36392403e+01  0.00000000e+00  6.52345181e+00  0.00000000e+00
  3.78190041e+00  1.56137283e+02  0.00000000e+00  7.04474030e+01
 -3.02438263e+02  2.13505798e+02  3.00516876e+02  2.33721313e+02
  1.54216272e+03  0.00000000e+00  1.59193069e+02  9.89022980e+01
  0.00000000e+00  1.39277893e+02  1.73025345e+02  9.65884949e+02
 -2.73206116e+02  3.73319427e+02  3.47997375e+02  0.00000000e+00
 -4.45475352e+00  1.61997833e+01  6.62184982e+01  2.65681095e+01
  0.00000000e+00 -1.32303896e+01]"
2020-03-03,"[-0.56231827  1.         -1.         -1.         -0.23913738 -0.16019917
  1.         -0.78009826  1.          0.44574934  0.27475798 -1.
 -0.5192363   0.20725544  0.8971697  -0.09103066  1.         -0.31011346
  1.          0.9353637   0.64048284  0.01360832  1.          1.
  0.37204823  1.          0.16323748 -1.         -0.43994042 -0.33834693
 -1.          1.         -0.9679142   0.5045965  -0.3554094   0.32977477
 -0.11518709  0.2721654   1.          1.         -0.03869689  0.11531869
 -0.0793757   0.23469979  0.01798853 -0.3792374   0.3953094  -0.12656772
  0.8712375  -0.6380152 ]","[ -268.53527832     0.            -1.90834522     0.
   -49.61850357   -43.08259201     0.          -246.7618866
     0.             0.             0.             0.
     0.             0.             0.            -6.06697941
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.          -290.38366699
  -130.78518677  -165.74258423  -280.24078369     0.
 -1471.12841797     0.          -159.19306946     0.
     0.             0.             0.             0.
   -10.14558506     0.          -108.86507416     0.
     0.            -6.20079708     0.            -7.51298046
     0.             0.        ]"
2020-03-04,"[ 0.2971755   0.10763447  1.         -0.03281745 -0.07489958  0.04925206
  0.7609391  -0.4035923   0.11043537 -0.42908975 -1.          1.
 -1.         -0.8894908  -0.9867204   1.          1.         -0.6237086
 -1.          0.3550671  -0.33809865 -0.2548862   1.          0.35369888
  0.8970753  -0.81277263 -1.         -0.2818798  -0.6866396  -0.7757107
 -1.          1.         -0.06489463 -0.58025646  0.4895516  -0.05221196
  0.82733595  0.88874114  0.12678182  0.3933264  -0.06097435  1.
 -0.6018375  -1.          1.         -1.         -0.14897396  0.34044683
 -0.04552746 -1.        ]","[ 141.65919495    7.91351986  909.85186768    0.          -15.38377094
   13.57509232  113.30175018 -128.27928162   97.87245178  -95.99065399
  -80.35557175   68.08093262    0.            0.          -29.33281898
   63.06943893   87.89060974    0.         -289.21127319   69.84477997
  -12.08629608    0.          172.06550598    0.          145.94468689
 -121.94454956    0.          -50.73634338 -203.31503296 -377.10409546
  -20.27609253  217.9095459   -71.03430176    0.          356.30703735
   -5.9214015   809.16217041  144.53001404   21.60629082  354.18856812
  -15.75003052  717.94726562 -823.30712891    0.           63.38806534
  -15.67665958   -9.09042931   19.85809708    0.            0.        ]"
2020-03-05,"[-0.4639728   0.23909494 -1.         -0.8625387  -1.          0.3185831
 -0.8322561  -1.         -0.24992907  0.5637738   0.7084384   0.83744967
 -1.         -0.08504398  0.1519032   1.          0.18546095 -1.
  0.2757531   0.26440778  0.10045608 -1.          0.5307598   0.48588884
 -1.         -1.         -0.46362934  1.          0.5911938  -0.5992379
 -0.6097678   0.547205   -1.          0.546002    0.79546106  0.02859277
  1.         -0.15983969 -1.          1.          1.         -1.
  0.442459    0.8605732   0.00328919  1.         -0.77825546 -1.
 -1.         -1.        ]","[-221.77160645    0.         -906.74981689    0.         -152.06437588
    0.         -113.30175018 -314.06246948  -97.87245178    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         -165.68141174
 -142.26815796    0.            0.            0.         -134.19270992
    0.            0.            0.            0.            0.
    0.            0.          -25.84027672 -169.85310364    0.
    0.         -724.13391113    0.            0.            0.
    0.          -46.8178215   -58.13344955    0.            0.        ]"
2020-03-06,"[-1.          1.         -1.          0.5608332  -1.         -1.
 -0.14755449  1.         -0.06893701 -1.         -0.12653813  0.18716377
 -1.         -0.1570864   0.14024694 -0.08075142  1.          0.39657196
  1.          0.9548931  -0.73781925  0.1030746   1.         -0.07519957
 -0.43587506  1.          0.37535322 -0.7268343  -1.          1.
 -0.9906062  -0.19055462 -0.58082026 -0.7380645  -1.         -0.6100126
 -0.25125036  0.32368407  1.          0.8678339  -0.17761493 -0.49900347
 -0.8233365   1.         -1.          1.          1.          1.
 -0.44759214 -0.7646396 ]","[ -137.26567078    69.19141388    -3.10205078   623.73016357
     0.          -270.2147522      0.           309.82388306
     0.           -47.13744354     0.            12.27540016
     0.             0.            27.7075882     -5.23084068
    87.80139923    54.95502853   275.91687012   191.43652344
   -27.86629486    34.01734543   166.00375366     0.
   -70.1654892    129.31825256   119.32946777     0.
  -165.34330368   469.63790894     0.           -36.11985397
     0.             0.          -356.30703735   -66.36299133
  -242.13168335    50.32808304   164.48017883   773.41534424
   -43.99545288  -350.76370239 -1097.95776367   990.02056885
   -59.66508865    16.10725594    60.65642548    56.87143326
     0.             0.        ]"
2020-03-09,"[-0.2867486   1.         -0.49761826  0.96004534  0.12391865  1.
  1.          1.          0.11927968  0.10807581  0.88938093  1.
 -0.4696612  -1.         -0.58577484  0.3372537   1.          0.15637499
 -0.47859204  1.          1.         -0.7705832   0.14575249 -0.8752383
  0.05499879 -0.5927118   0.5180209  -0.56611633  0.8633052   0.971272
 -0.25884828  0.23857118 -0.34573734  1.          0.26236904 -0.76984084
  0.2557317  -0.4238421   1.          0.7534032  -0.08521844  0.10603143
 -1.          0.18484999 -0.94633794  0.29120883 -0.28472722  0.17402002
 -0.71797496  0.18366519]","[    0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.             0.             0.
     0.             0.           -27.7075882      0.
     0.             0.          -135.42042542     0.
     0.           -34.01734543     0.             0.
     0.           -82.57224274     0.             0.
     0.             0.             0.             0.
     0.             0.             0.           -85.71539307
     0.           -67.53443909     0.             0.
   -21.68099403     0.         -1357.47839355     0.
    -3.72297668     0.           -17.26605225     0.
     0.             0.        ]"
2020-03-10,"[-0.31433713  1.          0.22093391 -0.23134352  0.54755485  1.
  0.7251534   1.         -0.01117808 -0.34934634  1.         -0.05663174
 -1.         -1.         -0.29396906  0.7800741   1.         -1.
  0.7147313   1.          0.38897485 -0.37964857  1.         -1.
  0.4802477  -1.         -0.08908755  1.         -0.44274807 -0.9474597
  0.41019142  0.98970354 -0.6126144  -1.         -1.          0.7238238
 -1.         -0.03751561  0.1757637   0.64555156  0.91268957 -0.27900434
  0.49157962  0.69672626 -0.41684443 -0.53624594  0.45310196  0.76358545
 -0.59817535 -1.        ]","[   0.            0.            0.         -251.00201416    0.
    0.            0.            0.            0.            0.
    0.           -3.83168864    0.            0.            0.
    0.            0.          -54.95502853    0.            0.
    0.            0.            0.            0.            0.
 -139.85505676  -29.66144371    0.            0.         -469.63790894
    0.            0.            0.            0.            0.
    0.         -567.03048706   -6.30978918    0.            0.
    0.         -204.3868103     0.            0.            0.
   -9.38260555    0.            0.            0.            0.        ]"
2020-03-11,"[-1.         -0.3153955  -1.          0.59083915  0.7643313  -0.39314902
  0.87748605  0.8322227  -0.21562931 -0.09403226  0.84350115  0.5326967
 -1.          0.1361963   1.          0.14935732  0.7759265  -0.7976618
  0.46439108 -0.3050842   0.34761965 -0.13404542  0.30710372  0.43484998
 -1.         -0.21421799 -0.7174826  -0.16143148 -0.05624102 -0.14213479
 -1.          0.6502253  -1.          1.         -1.          0.1914894
  0.36522415  0.56024516 -1.          0.6480005   0.1201081   1.
  0.8192461  -0.29610533  0.734162    1.          0.02162117  1.
 -0.6959901   1.        ]","[   0.          -22.43737984    0.            0.            0.
 -111.93556213    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.          -63.73394775
    0.            0.            0.            0.         -172.06669617
  -28.86770439  -89.66802406    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.         -172.43995667    0.
    0.            0.            0.         -298.8427124     0.
    0.            0.            0.            0.            0.        ]"
2020-03-12,"[-1.          1.          0.9658667  -0.44574562  0.6111609   0.19901675
 -1.          0.18709388  0.49070144 -0.5162484   0.59028304 -0.4011844
 -0.62256384  1.          0.7891617   0.20049185  0.5451819   0.29898167
  0.18559954  0.18234478  0.55902404 -0.7972385   0.9105939   0.10257143
 -0.6756903   1.         -0.683445   -0.10904012 -1.          0.4798035
 -0.7513529   0.30492494 -0.7999435   1.         -0.8632364   0.10790952
  0.251497    0.4577076   1.         -0.0449481   0.14416155  1.
 -1.         -0.23421109  0.46622148 -0.63053954  0.18927112 -0.07311824
 -1.          0.66069967]","[   0.           72.06407166  883.32849121 -372.72814941  127.53881073
   58.22539902    0.           60.78423691  437.95422363    0.
  108.51429749  -27.10134125    0.            4.36597395  159.08978271
   13.99343967   50.35745239   45.85664749   54.57493591   39.71234131
   23.25640678    0.          159.84082031    0.         -114.58320618
  140.28393555    0.            0.            0.          233.02970886
    0.           62.97759628    0.           65.78852081    0.
   12.47266674  248.74586487   76.95746613  174.14868164  -42.38867188
   38.31190109  726.22698975  -96.44193268 -237.76325989   28.30511475
  -10.75466537   12.39757919   -4.19103098    0.           15.78357124]"
2020-03-13,"[-0.39357358  0.43218336 -0.14533062 -0.30639875  0.01283473 -0.47781765
 -0.06085662  0.37383938  0.47955042 -0.07413243  1.          0.02441096
 -1.          1.         -1.          1.         -0.41660964 -0.3965771
 -1.         -0.6398287  -0.00999621 -0.06725445 -0.0350053   1.
  0.46119583  1.         -0.29769385  0.2888433   1.         -0.16678452
 -0.92973685  0.40704316  0.34604156 -0.09311169 -1.          0.13241784
 -1.          1.         -0.9194723   0.5796294   1.         -0.61110044
  0.16870704 -0.85053277 -0.5130992   0.6487125   0.8870182   0.5407616
  0.15033752 -0.9679327 ]","[   0.            0.         -133.14030457    0.            0.
 -143.16377258    0.            0.            0.            0.
    0.            0.            0.            0.         -159.08978271
    0.          -39.14385986  -45.85664749 -304.57904053 -137.67454529
    0.            0.           -6.29304266    0.            0.
    0.            0.            0.            0.          -80.31769562
    0.            0.            0.           -6.24555254    0.
    0.         -248.74586487    0.         -164.2219696     0.
    0.         -453.60107422    0.         -453.41459656  -28.30511475
    0.            0.            0.            0.          -15.78357124]"
2020-03-16,"[ 0.44052628  0.02535644  1.         -0.70405585  1.          1.
  1.          1.         -0.3093242   0.65162224  0.80998045 -0.6598004
 -1.          1.         -0.8466949   0.22100413  0.58756614  1.
  0.79308516 -1.          1.         -0.8218637   0.30162185  0.50596946
 -0.47487822 -0.28043678  1.         -1.          0.9150147   0.5110309
 -1.         -0.34517834 -0.6309529  -1.          1.         -1.
 -0.12658876  0.11907385 -0.00642501 -0.01193166 -0.04712383 -0.07962199
 -0.78011155  1.          0.7980865  -0.75345504 -0.6452645  -1.
  0.00614059  0.25766274]","[   0.            0.            0.            0.            0.
    0.            0.            0.         -285.64428711    0.
    0.          -46.85024261    0.            0.            0.
    0.            0.            0.            0.          -99.58515167
    0.            0.            0.            0.          -85.56272125
  -40.35387039    0.            0.            0.            0.
    0.          -73.49662018    0.          -59.54296827    0.
  -97.7402072     0.            0.           -1.18405831  -11.56773663
  -12.80545902  -59.98432159    0.            0.            0.
  -13.5554018   -45.24241257  -59.92954636    0.            0.        ]"
2020-03-17,"[-1.         -1.         -1.         -0.22782294  0.34319586 -0.66870546
  1.          1.         -0.45412207  0.20628159 -0.25120848 -0.01886535
  0.49744844 -0.67076683 -0.35653546  1.         -1.          1.
  0.93467546  0.7730166  -1.         -1.         -0.4255452   1.
 -0.05633354  1.         -1.          1.         -0.48315877  1.
 -0.65854305 -1.          0.72631395 -0.8515409   0.47228682  0.22918124
  0.5615822  -0.6144419   0.94154286  0.88382435  1.          1.
  0.03597788  0.637445   -1.          1.         -0.71497154 -1.
 -0.9912281  -1.        ]","[   0.          -76.29859924 -750.18818665    0.           76.89526367
 -218.90032959  162.76676941  345.28479004 -152.30993652   51.98707581
  -46.91732407   -1.3828305    60.32383347   -3.17974186    0.
   76.84079742 -100.30070496  157.25198364  306.84939575  170.19898987
    0.            0.          -80.20770264    0.          -11.2778511
  157.01495361    0.          354.14526367    0.          492.2180481
    0.         -236.58224487 1133.37805176    0.          367.84753418
   28.85120201  571.56170654 -113.41797638  177.56182861  873.18890381
  287.13684082  775.38616943   51.89965439  658.68084717    0.
   19.95890808  -20.85578728  -61.75195312    0.            0.        ]"
2020-03-18,"[ 0.56382084  0.62985474  0.30472872  0.42229262  1.         -1.
  0.47568735  1.         -0.49919507  1.          0.21019936  1.
 -1.         -0.65823853 -1.          1.          0.938697    1.
  0.37565392 -1.          0.5036399  -0.10181142  0.18809056  0.8009515
  1.          0.1297735  -0.20243438 -0.25962883 -1.          0.31333467
 -0.12717322  1.          0.968825   -1.         -1.         -0.7401883
 -1.         -0.38839248 -1.         -0.96495163  0.7463988   1.
 -0.43276232 -0.17193505 -1.          1.          0.9592878   1.
  0.47096676  0.58196306]","[   0.            0.            0.            0.            0.
 -319.94674683    0.            0.            0.            0.
    0.            0.          -60.32383347   -1.18623209    0.
    0.            0.            0.            0.         -170.19898987
    0.            0.            0.            0.            0.
    0.            0.          -94.5246048     0.            0.
    0.            0.            0.            0.         -367.84753418
  -28.85120201 -571.56170654  -72.30722809 -194.19210815 -953.33996582
    0.            0.          -51.89965439 -178.37435913    0.
    0.            0.            0.            0.            0.        ]"
2020-03-19,"[-0.24634857  0.33973506 -0.17546943  0.8132878   0.63954973  0.21074787
  0.79348403 -0.44439656 -0.20413706 -0.5565414  -0.5368855   0.09910595
  0.616059    0.4297459  -0.9928789   1.         -1.          0.35834765
 -1.          1.         -1.          1.         -0.16618595 -1.
  0.94552755  0.4798674  -0.50097215 -1.         -0.28508744  1.
 -1.         -0.24664423 -0.71196795  1.          0.6711358   1.
 -0.33107525  0.36391586  1.         -0.1757347   0.9136852   0.49271396
 -0.6093811  -0.31185037  0.542291    1.          0.43330646 -0.0895313
 -0.60329837  0.07280704]","[    0.            27.10888481     0.           956.40411377
   146.13136292    69.75034332   132.7144928   -162.70036316
     0.           -51.98707581   -61.59697342     7.39516115
    76.03338623     2.15645385     0.            75.17802429
  -100.88618469    55.07838058  -339.6600647    217.977005
     0.           389.1383667    -30.84772491     0.
   196.22290039    80.12425995     0.          -259.62065887
     0.           515.51171875     0.           -61.5690155
 -1114.29553223    73.58481598   539.16015625   128.37893677
     0.            68.28765869   197.5035553   -176.99134827
   268.12527466   394.1711731      0.          -327.45007324
    36.10309982    19.53937912    33.48503876    -5.58572912
     0.             1.86543417]"
2020-03-20,"[ 0.65696865 -0.6015048  -0.07951578 -1.          0.6737889   0.56747055
 -0.03956671  1.          1.          0.1366355   0.71558654 -1.
 -0.9662732  -0.97819537 -0.12764736  0.15882295  1.          1.
 -1.          0.11460068 -1.          1.         -0.91748637 -0.17679921
  0.42211753  0.2775578  -0.48493052  0.43493772  0.63690513 -0.12288985
 -0.41558963  0.6351125   0.16364563 -1.          0.3438619  -0.65016204
  0.31589296  0.38114846 -0.02734584  1.         -0.16422911  0.42951006
  0.2018166   0.5704266   0.14034793  1.          1.         -0.71288514
 -1.          1.        ]","[   0.          -49.80630493    0.         -956.40411377    0.
    0.           -6.95869303    0.            0.            0.
    0.           -8.58539093  -76.03338623   -2.15645385    0.
    0.            0.            0.         -350.63113403    0.
    0.            0.         -169.26542664    0.            0.
    0.            0.            0.            0.          -64.52062225
    0.            0.            0.          -73.58481598    0.
  -85.96434021    0.            0.           -5.63915396    0.
  -47.83390808    0.            0.            0.            0.
    0.            0.          -41.26385021    0.            0.        ]"
2020-03-23,"[-1.          0.22697647 -0.01513264 -1.         -1.          1.
  0.12164861  1.          0.2780736  -1.          0.96866715 -1.
 -0.09685543 -1.         -0.22462149 -0.9415919   0.73940843 -0.9746449
  0.2823623   0.4200729  -0.39476976  1.          0.69395864  0.68897897
  0.5272606   1.          0.86504644 -0.9624473   0.4187457   0.23506576
  1.         -0.56982267 -1.         -0.52210116  1.         -0.63447136
 -0.9935875  -0.03610808  1.          0.9167986   0.48337424 -0.39582032
  0.43235466  1.          0.668538   -0.46832022 -0.4221404  -0.64219075
 -0.35948917  1.        ]","[   0.            0.            0.            0.         -224.15493774
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
  -69.19419861    0.         -145.06062317    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         -133.67709351  -19.08251953    0.            0.
  -42.41459656    0.           -6.91256857    0.            0.
    0.         -315.15359497    0.            0.            0.
   -8.80453396  -32.14441299    0.            0.            0.        ]"
2020-03-24,"[-0.5998971   0.14572617  0.31791514  1.          0.5888483  -0.58101285
 -1.          0.6550352   1.          0.90935    -0.6269717  -1.
  1.          0.15318076  0.18821824 -0.6199098  -0.08594993  1.
 -0.06915453 -0.04020149 -0.07841375 -0.40909338 -1.          1.
  0.61477214  1.         -1.          0.20545864  0.6736933   1.
  0.38530234 -0.19748268  0.95059335 -1.         -0.8060712  -1.
 -0.3793571  -0.35865372 -0.37303394 -1.         -0.69293725  1.
  0.34469765  1.          1.          1.          0.4048399   0.12200408
 -0.10992548  0.5385284 ]","[ 0.00000000e+00  1.24103603e+01  3.04919464e+02  1.20253015e+03
  1.36636414e+02 -1.85310959e+02 -1.70915634e+02  2.45609344e+02
  9.82607849e+02  2.70088440e+02  0.00000000e+00  0.00000000e+00
  1.33818649e+02  7.60352015e-01  4.40146866e+01 -4.82819138e+01
 -8.61584282e+00  1.56573914e+02 -2.54733448e+01 -9.28724003e+00
  0.00000000e+00 -1.63173935e+02 -1.86700912e+02  0.00000000e+00
  1.39268951e+02  1.72824402e+02  0.00000000e+00  8.31069412e+01
  2.34700363e+02  5.38282654e+02  1.24190926e+02 -4.77320290e+01
  1.52407068e+03  0.00000000e+00 -5.39160156e+02  0.00000000e+00
  0.00000000e+00 -7.08222427e+01 -7.81268692e+01 -1.01502234e+03
 -2.06333267e+02  8.28953674e+02  5.21384399e+02  1.08059045e+03
  6.95555420e+01  2.00786610e+01  3.28133430e+01  7.21166563e+00
  0.00000000e+00  1.53187542e+01]"
